MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 04,4/24/2002 12:00:00 AM,9,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 04,4/24/2002 12:00:00 AM,10,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 04,4/24/2002 12:00:00 AM,11,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 04,4/24/2002 12:00:00 AM,12,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 04,6/3/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 04,6/3/2005 12:00:00 AM,1,1,1,L,,,23,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,2,1,1,L,,,38,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,3,1,1,L,,,2,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,4,1,1,L,,,3,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,5,1,1,L,,,14,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,6,1,1,L,,,2,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,7,1,1,L,,,3,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,8,1,1,L,,,1,3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 04,6/3/2005 12:00:00 AM,9,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 04,6/3/2005 12:00:00 AM,10,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 04,6/3/2005 12:00:00 AM,11,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 04,5/27/2009 2:12:07 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 04,5/27/2009 2:12:07 PM,-2147483648,1,1,D,,,35,0.15,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483647,1,1,D,,,19,0.3,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483646,1,1,D,,,8,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483645,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 04,6/4/2010 1:49:16 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 04,6/4/2010 1:49:16 PM,-2147483648,1,1,L,,,26,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/15/2011 5:15:09 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 04,5/15/2011 5:15:09 PM,-2147483648,1,1,L,,,21,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/23/2014 9:26:52 AM,,,,,,,,,,,,,,1,1,10,25,250,ALI; BYRNE,,,,,,,True,
PIPO 04,5/23/2014 9:26:52 AM,-2147483648,1,1,L,,,28,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 04,5/23/2014 9:26:52 AM,-2147483647,1,1,L,,,6,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 04,5/23/2014 9:26:52 AM,-2147483646,1,1,L,,,22,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,5/23/2014 9:26:52 AM,-2147483645,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,6/7/2019 10:09:25 AM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,RIOS,,,,,,True,
PIPO 04,6/7/2019 10:09:25 AM,-2147483648,1,1,L,,,29,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,6/7/2019 10:09:25 AM,-2147483647,1,1,L,,,5,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 04,6/7/2019 10:09:25 AM,-2147483646,1,1,L,,,337,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 04,6/7/2019 10:09:25 AM,-2147483645,1,1,L,,,5,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 01,5/28/1991 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,5/28/1991 12:00:00 AM,1,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 01,5/28/1991 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,5/28/1991 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,5/28/1991 12:00:00 AM,4,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,5/28/1991 12:00:00 AM,5,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,5/28/1991 12:00:00 AM,6,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,7/7/1992 12:00:00 AM,1,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 01,7/7/1992 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,3,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,4,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,5,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,6,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,7,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,7/7/1992 12:00:00 AM,8,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/11/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,6/11/1993 12:00:00 AM,1,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/11/1993 12:00:00 AM,2,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/11/1993 12:00:00 AM,3,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,6/1/1994 12:00:00 AM,1,1,1,L,,X,42,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,2,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,3,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,4,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,5,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/1994 12:00:00 AM,6,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,6/18/1997 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,3,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,4,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,5,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,7,1,1,L,,X,6,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,8,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,9,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,10,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 01,6/18/1997 12:00:00 AM,11,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 01,6/18/1997 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,13,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,14,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,15,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,16,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,17,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,18,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,19,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,20,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,21,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,22,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,23,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,24,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,25,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,26,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,27,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,28,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,29,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,30,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,31,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,32,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,33,1,1,L,,X,7,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,34,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,35,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,36,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,37,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,38,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,39,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,40,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/18/1997 12:00:00 AM,41,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/13/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,6/13/2000 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,4/16/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,4/16/2001 12:00:00 AM,1,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,4/18/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,4/18/2002 12:00:00 AM,1,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,6/15/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,6/15/2005 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,11/27/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,11/27/2007 12:00:00 AM,1,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 01,5/29/2008 1:45:03 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,5/29/2008 1:45:03 PM,-2147483648,1,1,D,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 01,6/1/2009 4:03:43 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,5/2/2012 1:07:44 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 01,5/10/2017 10:14:32 AM,,,,,,,,,,,,,,1,1,10,25,250,ALI; TALBERT; McCLURE,,,,,,,True,
PIPO 01,5/10/2017 10:14:32 AM,-2147483648,1,1,L,,,11,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 01,5/10/2017 10:14:32 AM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 11,5/14/1993 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,3,1,1,L,,X,7,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,4,1,1,L,,X,13,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,5,1,1,L,,X,16,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,6,1,1,L,,X,7,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,7,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,8,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,9,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,10,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,11,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,12,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,13,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,14,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,15,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,16,1,1,L,,X,8,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,17,1,1,L,,X,9,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,18,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,19,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,20,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,21,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,22,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,23,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,24,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,25,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,26,1,1,L,,X,5,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,27,1,1,L,,X,4,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,28,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 11,5/14/1993 12:00:00 AM,29,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,30,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,31,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,32,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,33,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,34,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,35,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,36,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,37,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,38,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,39,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,40,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,41,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 11,5/14/1993 12:00:00 AM,42,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,43,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,44,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,45,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,46,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,47,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,48,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,49,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,50,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,51,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,52,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,53,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,54,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,55,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,56,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 11,5/14/1993 12:00:00 AM,57,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
