MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 30,6/12/2001 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,KOMA,,
PIPO 30,6/12/2001 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 30,6/12/2001 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX,,
PIPO 30,6/12/2001 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CANU,,
PIPO 30,6/12/2001 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 30,6/12/2001 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 30,6/12/2001 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 30,6/12/2001 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUAR,,
PIPO 30,6/12/2001 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 30,6/12/2001 12:00:00 AM,21,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 30,6/19/2005 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 30,6/19/2005 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIPO 30,6/19/2005 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 30,6/19/2005 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 30,6/19/2005 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 30,6/19/2005 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BOGR,,
PIPO 30,6/19/2005 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,POPR,,
PIPO 30,6/19/2005 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOWR,,
PIPO 30,6/19/2005 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARTR,,
PIPO 30,6/19/2005 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPAG,,
PIPO 30,6/19/2005 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PSMO,,
PIPO 30,6/19/2005 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 30,6/19/2005 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIPO 30,6/19/2005 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 30,6/19/2005 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 30,6/19/2005 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 30,6/15/2006 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 30,6/15/2006 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIPO 30,6/15/2006 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 30,6/15/2006 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BOGR,,
PIPO 30,6/15/2006 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 30,6/15/2006 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 30,6/15/2006 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX,,
PIPO 30,6/15/2006 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 30,6/15/2006 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 30,6/15/2006 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 30,6/25/2007 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 30,6/25/2007 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MUMO,,
PIPO 30,6/25/2007 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIPO 30,6/25/2007 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 30,6/25/2007 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 30,6/25/2007 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRTE,,
PIPO 30,6/25/2007 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 30,6/25/2007 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 30,6/25/2007 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 30,6/25/2007 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 30,6/25/2007 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 30,6/1/2010 4:38:59 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 30,6/1/2010 4:38:59 PM,-2147483648,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483647,L,,,,,,,,,,,,,,,,,LITE,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483646,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483645,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483644,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483643,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483642,L,,,,,,,,,,,,,,,,,BOGR,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483641,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483640,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483639,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483638,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483636,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483635,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 30,6/1/2010 4:38:59 PM,-2147483634,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 30,6/4/2015 8:23:16 AM,,,,,,,,,,,,,BRANNFORS; HAMBY; VEG,HAMBY,,,,,,True,
PIPO 30,6/4/2015 8:23:16 AM,-2147483648,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483647,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483646,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483645,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483644,L,,,,,,,,,,,,,,,,,BOGR,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483643,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483642,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483641,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483640,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483639,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483638,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483637,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483636,L,,,,,,,,,,,,,,,,,ARTR,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483635,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483634,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483633,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483632,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483631,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 30,6/4/2015 8:23:16 AM,-2147483630,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 30,6/24/2020 7:43:34 AM,,,,,,,,,,,,,BRANNFORS; KNAUF; PLUMLEE; DODDS; SMITH; ENGBRING; LAKIN,LALOR,,,,,,True,
PIPO 30,6/24/2020 7:43:34 AM,-2147483648,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483647,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483645,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483644,L,,,,,,,,,,,,,,,,,BOGR,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483643,L,,,,,,,,,,,,,,,,,DRAS,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483642,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483641,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483640,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483639,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483638,L,,,,,,,,,,,,,,,,,FAPA,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483637,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483636,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483635,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483634,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483633,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483632,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483631,L,,,,,,,,,,,,,,,,,CHFE,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483630,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 30,6/24/2020 7:43:34 AM,-2147483629,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 30,6/6/2021 12:35:10 PM,,,,,,,,,,,,,Brannfors; Muscettola,Lakin,,,,,,True,
PIPO 30,6/6/2021 12:35:10 PM,1,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 30,6/6/2021 12:35:10 PM,2,L,,,,,,,,,,,,,,,,,LAGL,,
PIPO 30,6/6/2021 12:35:10 PM,3,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 30,6/6/2021 12:35:10 PM,4,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 30,6/6/2021 12:35:10 PM,5,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 30,6/6/2021 12:35:10 PM,6,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 30,6/6/2021 12:35:10 PM,7,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 30,6/6/2021 12:35:10 PM,8,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 30,6/6/2021 12:35:10 PM,9,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 30,6/6/2021 12:35:10 PM,10,L,,,,,,,,,,,,,,,,,GADI,,
PIPO 30,6/6/2021 12:35:10 PM,11,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 30,6/6/2021 12:35:10 PM,12,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 30,6/6/2021 12:35:10 PM,13,L,,,,,,,,,,,,,,,,,LITE,,
PIPO 30,6/6/2021 12:35:10 PM,14,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 30,6/6/2021 12:35:10 PM,15,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 30,6/6/2021 12:35:10 PM,16,L,,,,,Little spurge,,,,,,,,,,,,CHFE,,
PIPO 30,6/15/2024 12:55:12 PM,,,,,,,,,,,,,Lalor; Gilmore,Tumicki,,,,,,True,
PIPO 30,6/15/2024 12:55:12 PM,1,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 30,6/15/2024 12:55:12 PM,2,L,,,,,,,,,,,,,,,,,CHFE,,
PIPO 30,6/15/2024 12:55:12 PM,3,L,,,,,,,,,,,,,,,,,SPPA,,
PIPO 30,6/15/2024 12:55:12 PM,4,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 30,6/15/2024 12:55:12 PM,5,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 30,6/15/2024 12:55:12 PM,6,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 30,6/15/2024 12:55:12 PM,7,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 30,6/15/2024 12:55:12 PM,8,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 30,6/15/2024 12:55:12 PM,9,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 30,6/15/2024 12:55:12 PM,10,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 30,6/15/2024 12:55:12 PM,11,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 30,6/15/2024 12:55:12 PM,12,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 30,6/15/2024 12:55:12 PM,13,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 30,6/15/2024 12:55:12 PM,14,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 30,6/15/2024 12:55:12 PM,15,L,,,,,,,,,,,,,,,,,GADI,,
PIPO 41,6/2/2010 1:40:40 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 41,6/2/2010 1:40:40 PM,-2147483648,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483647,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483646,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483645,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483643,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483642,L,,,,,,,,,,,,,,,,,SYOR,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483641,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483640,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483639,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483638,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483637,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483636,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483635,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483634,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483633,L,,,,,,,,,,,,,,,,,GIOP,,
PIPO 41,6/2/2010 1:40:40 PM,-2147483632,L,,,,,,,,,,,,,,,,,HEVI,,
PIPO 41,5/11/2011 3:50:29 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 41,5/11/2011 3:50:29 PM,-2147483648,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483647,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483646,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483645,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483644,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483643,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483642,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483641,L,,,,,,,,,,,,,,,,,HEVI,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483640,L,,,,,,,,,,,,,,,,,GIOP,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483639,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483638,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483637,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 41,5/11/2011 3:50:29 PM,-2147483636,L,,,,,,,,,,,,,,,,,BRXX,,
PIPO 41,5/21/2012 2:10:44 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 41,5/21/2012 2:10:44 PM,-2147483648,L,,,,,,,,,,,,,,,,,POPR,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483647,L,,,,,,,,,,,,,,,,,PEEA,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483646,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483645,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483644,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483643,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483642,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483641,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483640,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483639,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 41,5/21/2012 2:10:44 PM,-2147483638,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 41,6/3/2015 3:49:31 PM,,,,,,,,,,,,,BRANNFORS; KOEHLER; LEACH,KOEHLER,,,,,,True,
PIPO 41,6/3/2015 3:49:31 PM,-2147483648,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483647,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483646,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483645,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483644,L,,,,,,,,,,,,,,,,,PEEA,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483643,L,,,,,,,,,,,,,,,,,POPR,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483642,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483641,L,,,,,,,,,,,,,,,,,PUTR,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483640,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483639,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483638,L,,,,,,,,,,,,,,,,,FXXX2,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483636,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483635,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483634,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483633,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483632,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 41,6/3/2015 3:49:31 PM,-2147483631,L,,,,,,,,,,,,,,,,,GIOP,,
PIPO 41,6/25/2020 4:52:26 PM,,,,,,,,,,,,,BRANNFORS; LAKIN,Lakin,,,,,,True,
PIPO 41,6/25/2020 4:52:26 PM,-2147483648,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483647,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483646,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483645,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483644,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483643,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483642,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483641,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483640,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483639,L,,,,,,,,,,,,,,,,,KEGA,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483638,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483637,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483636,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483635,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483634,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483633,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483632,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483631,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483630,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483629,L,,,,,,,,,,,,,,,,,BXXX,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483628,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483627,L,,,,,,,,,,,,,,,,,LITE,,
PIPO 41,6/25/2020 4:52:26 PM,-2147483626,L,,,,,,,,,,,,,,,,,POPR,,
PIPO 25,5/30/2001 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 25,5/30/2001 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 25,5/30/2001 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX2,,
PIPO 25,5/30/2001 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIPO 25,5/30/2001 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 25,5/30/2001 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 25,5/30/2001 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 25,5/30/2001 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX2,,
PIPO 25,5/30/2001 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX3,,
PIPO 25,5/30/2001 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 25,5/30/2001 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX4,,
PIPO 25,5/30/2001 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 25,5/30/2001 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 25,5/30/2001 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRTE,,
PIPO 25,5/30/2001 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TEAC,,
PIPO 25,5/30/2001 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HECO,,
PIPO 25,5/30/2001 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 25,5/30/2001 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX,,
