MacroPlot Name,Date,Index,Transect,Point,TapeDist,Veg,Sub,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,PlotType,PtArea,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,
PIPO 04,6/10/2000 12:00:00 AM,5,1,5,20,0,1,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,6,1,6,25,3,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,7,1,7,30,0,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,8,1,8,35,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,9,1,9,40,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,10,1,10,45,2,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,11,2,1,1,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,12,2,2,5,2,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,13,2,3,10,0,0,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,14,2,4,15,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,15,2,5,20,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,16,2,6,25,0,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,17,2,7,30,0,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,18,2,8,35,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,19,2,9,40,0,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,20,2,10,45,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,21,3,1,1,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,22,3,2,5,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,23,3,3,10,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,24,3,4,15,0,3,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,25,3,5,20,3,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,26,3,6,25,2,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,27,3,7,30,2,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,28,3,8,35,2,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,29,3,9,40,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,30,3,10,45,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,31,4,1,1,3,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,32,4,2,5,4,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,33,4,3,10,3,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,34,4,4,15,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,35,4,5,20,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,36,4,6,25,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,37,4,7,30,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,38,4,8,35,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,39,4,9,40,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,6/10/2000 12:00:00 AM,40,4,10,45,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,,,,,,,,,,,4,50,10,Forest,,,,,,,,True,
PIPO 04,5/27/2009 2:12:07 PM,-2147483648,1,1,1,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483647,1,2,5,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483646,1,3,10,0,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483645,1,4,15,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483644,1,5,20,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483643,1,6,25,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483642,1,7,30,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483641,1,8,35,0,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483640,1,9,40,0,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483639,1,10,45,0,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483638,2,1,1,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483637,2,2,5,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483636,2,3,10,0,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483635,2,4,15,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483634,2,5,20,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483633,2,6,25,0,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483632,2,7,30,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483631,2,8,35,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483630,2,9,40,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483629,2,10,45,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483628,3,1,1,0,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483627,3,2,5,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483626,3,3,10,3,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483625,3,4,15,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483624,3,5,20,4,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483623,3,6,25,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483622,3,7,30,3,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483621,3,8,35,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483620,3,9,40,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483619,3,10,45,5,5,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483618,4,1,1,0,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483617,4,2,5,4,4,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483616,4,3,10,3,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483615,4,4,15,3,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483614,4,5,20,4,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483613,4,6,25,0,3,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483612,4,7,30,0,2,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483611,4,8,35,0,2,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483610,4,9,40,0,2,,,,,,,,,,,,,,,,,
PIPO 04,5/27/2009 2:12:07 PM,-2147483609,4,10,45,0,3,,,,,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,,,,,,,,,,,4,50,10,Forest,,,,,,,,True,
PIPO 01,7/7/1992 12:00:00 AM,1,1,1,1,5,5,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,2,1,2,5,4,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,3,1,3,10,3,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,4,1,4,15,4,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,5,1,5,20,4,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,6,1,6,25,4,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,7,1,7,30,3,3,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,8,1,8,35,2,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,9,1,9,40,2,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,10,1,10,45,3,3,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,11,2,1,1,4,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,12,2,2,5,4,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,13,2,3,10,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,14,2,4,15,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,15,2,5,20,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,16,2,6,25,4,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,17,2,7,30,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,18,2,8,35,4,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,19,2,9,40,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,20,2,10,45,5,5,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,21,3,1,1,3,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,22,3,2,5,2,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,23,3,3,10,4,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,24,3,4,15,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,25,3,5,20,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,26,3,6,25,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,27,3,7,30,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,28,3,8,35,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,29,3,9,40,5,5,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,30,3,10,45,4,3,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,31,4,1,1,5,5,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,32,4,2,5,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,33,4,3,10,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,34,4,4,15,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,35,4,5,20,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,36,4,6,25,2,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,37,4,7,30,3,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,38,4,8,35,3,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,39,4,9,40,3,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,7/7/1992 12:00:00 AM,40,4,10,45,1,1,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,,,,,,,,,,,4,50,10,Forest,,,,,,,,True,
PIPO 01,6/13/2000 12:00:00 AM,1,1,1,1,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,2,1,2,5,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,3,1,3,10,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,4,1,4,15,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,5,1,5,20,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,6,1,6,25,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,7,1,7,30,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,8,1,8,35,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,9,1,9,40,0,1,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,10,1,10,45,0,1,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,11,2,1,1,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,12,2,2,5,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,13,2,3,10,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,14,2,4,15,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,15,2,5,20,3,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,16,2,6,25,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,17,2,7,30,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,18,2,8,35,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,19,2,9,40,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,20,2,10,45,0,2,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,21,3,1,1,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,22,3,2,5,0,1,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,23,3,3,10,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,24,3,4,15,0,2,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,25,3,5,20,0,0,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,26,3,6,25,0,3,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,27,3,7,30,0,1,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,28,3,8,35,0,0,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,29,3,9,40,2,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,30,3,10,45,0,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,31,4,1,1,5,5,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,32,4,2,5,0,0,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,33,4,3,10,2,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,34,4,4,15,0,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,35,4,5,20,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,36,4,6,25,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,37,4,7,30,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,38,4,8,35,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,39,4,9,40,0,2,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,6/13/2000 12:00:00 AM,40,4,10,45,0,1,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,,,,,,,,,,,4,50,10,Forest,,,,,,,,True,
PIPO 01,11/27/2007 12:00:00 AM,1,1,1,1,0,4,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,2,1,2,5,0,1,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,3,1,3,10,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,4,1,4,15,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,5,1,5,20,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,6,1,6,25,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,7,1,7,30,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,8,1,8,35,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,9,1,9,40,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,10,1,10,45,0,2,From FMH SEVERITY 1062,,, fuel1_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,11,2,1,1,0,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,12,2,2,5,0,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,13,2,3,10,0,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,14,2,4,15,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,15,2,5,20,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,16,2,6,25,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,17,2,7,30,4,4,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,18,2,8,35,4,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,19,2,9,40,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,20,2,10,45,0,3,From FMH SEVERITY 1062,,, fuel2_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,21,3,1,1,0,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,22,3,2,5,0,0,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,23,3,3,10,4,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,24,3,4,15,4,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,25,3,5,20,0,0,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,26,3,6,25,3,3,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,27,3,7,30,4,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,28,3,8,35,0,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,29,3,9,40,4,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,30,3,10,45,3,4,From FMH SEVERITY 1062,,, fuel3_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,31,4,1,1,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,32,4,2,5,4,0,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,33,4,3,10,4,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,34,4,4,15,0,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,35,4,5,20,0,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,36,4,6,25,0,4,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,37,4,7,30,0,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,38,4,8,35,0,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,39,4,9,40,0,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
PIPO 01,11/27/2007 12:00:00 AM,40,4,10,45,0,3,From FMH SEVERITY 1062,,, fuel4_ALL,,,,,,,,,,,,,
