MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 01,01Post,7/21/1992 12:00:00 AM,179,2,12,3.61,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,180,2,13,3.91,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,181,2,14,4.21,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,182,2,15,4.5,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,183,2,16,4.81,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,184,2,17,5.12,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,185,2,18,5.42,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,186,2,19,5.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,187,2,20,6.02,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,188,2,21,6.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,189,2,22,6.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,190,2,23,6.9,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BOXX,,
PIED 01,01Post,7/21/1992 12:00:00 AM,191,2,24,7.2,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PELI,,
PIED 01,01Post,7/21/1992 12:00:00 AM,192,2,25,7.5,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PELI,,
PIED 01,01Post,7/21/1992 12:00:00 AM,193,2,26,7.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,194,2,27,8.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,195,2,28,8.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,196,2,29,8.7,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,197,2,30,9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,198,2,31,9.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,199,2,32,9.6,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,200,2,33,9.9,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,201,2,34,10.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,202,2,35,10.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,203,2,36,10.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,204,2,37,11.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,205,2,38,11.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,206,2,39,11.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,207,2,40,12,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,208,2,41,12.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,209,2,43,12.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,210,2,44,13.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,211,2,45,13.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,212,2,46,13.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,213,2,47,14.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,214,2,48,14.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,215,2,49,14.7,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,216,2,50,15,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,217,2,51,15.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,218,2,52,15.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,219,2,53,15.9,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BOXX,,
PIED 01,01Post,7/21/1992 12:00:00 AM,220,2,54,16.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,221,2,55,16.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,222,2,56,16.8,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,JUOS,,
PIED 01,01Post,7/21/1992 12:00:00 AM,223,2,57,17.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,224,2,58,17.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,225,2,59,17.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,226,2,60,18,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,227,2,61,18.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,228,2,62,18.6,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BOXX,,
PIED 01,01Post,7/21/1992 12:00:00 AM,229,2,63,18.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,230,2,64,19.2,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,231,2,65,19.57,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,232,2,66,19.87,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,233,2,67,20.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,234,2,68,20.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,235,2,69,20.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,236,2,70,21,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,237,2,71,21.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,238,2,72,21.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,239,2,73,21.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,240,2,74,22.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,241,2,75,22.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,242,2,76,22.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,243,2,77,23.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,244,2,78,23.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,245,2,79,23.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,246,2,80,24,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,247,2,81,24.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,248,2,82,24.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,249,2,83,24.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,250,2,84,25.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,251,2,85,25.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,252,2,86,25.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,253,2,87,26.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,254,2,88,26.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,255,2,89,26.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,256,2,90,27,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,257,2,91,27.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,258,2,92,27.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,259,2,93,27.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,260,2,94,28.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,261,2,95,28.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,262,2,96,28.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,263,2,97,29.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,264,2,98,29.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,265,2,99,29.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,266,2,100,30,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,267,2,101,30.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,268,2,102,30.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,269,2,103,30.9,1,1.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,PIED,,
PIED 01,01Post,7/21/1992 12:00:00 AM,270,2,104,31.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,271,2,105,31.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,272,2,106,31.8,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,273,2,107,32.22,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,274,2,108,32.53,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,275,2,109,32.83,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,276,2,110,33.13,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,277,2,111,33.43,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,278,2,112,33.73,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,279,2,113,34.03,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,280,2,114,34.33,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,281,2,115,34.63,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,282,2,116,34.8,1,0.2,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,283,2,116,34.8,2,,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,POFE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,284,2,117,35.1,1,0.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,285,2,118,35.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,286,2,119,35.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,287,2,120,36,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,288,2,121,36.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,289,2,122,36.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,290,2,123,36.9,1,0.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,291,2,124,37.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,292,2,125,37.5,1,0.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,293,2,126,37.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,294,2,127,38.1,1,0.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,295,2,128,38.4,1,0.3,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,296,2,129,38.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,297,2,130,39,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Post,7/21/1992 12:00:00 AM,298,2,131,39.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,299,2,132,39.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,300,2,133,39.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,301,2,134,40.2,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,302,2,135,40.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,303,2,136,40.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,304,2,137,41.1,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,305,2,138,41.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,306,2,139,41.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,307,2,140,42,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,308,2,141,42.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,309,2,142,42.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,310,2,143,42.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,311,2,144,43.37,1,0.4,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,312,2,145,43.5,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,313,2,146,43.8,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,314,2,147,44.27,1,0.1,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BOXX,,
PIED 01,01Post,7/21/1992 12:00:00 AM,315,2,148,44.4,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,316,2,149,44.7,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,317,2,150,45,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ROCK,,
PIED 01,01Post,7/21/1992 12:00:00 AM,318,2,151,45.3,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,319,2,152,45.6,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,320,2,153,45.9,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,321,2,154,46.2,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ERRA,,
PIED 01,01Post,7/21/1992 12:00:00 AM,322,2,155,46.5,1,0,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,MOSS,,
PIED 01,01Post,7/21/1992 12:00:00 AM,323,2,156,46.8,1,0.4,,L,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,324,2,157,47.28,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,325,2,158,47.59,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,326,2,159,47.89,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,BARE,,
PIED 01,01Post,7/21/1992 12:00:00 AM,327,2,160,48.19,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,328,2,161,48.49,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,329,2,162,48.79,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,330,2,163,49.09,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,331,2,164,49.39,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,332,2,165,49.69,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,333,2,166,49.99,1,,,D,From FMH TRANSECT 1059,,, tranq3_ALL,,,,,,,,,,,LITT,,
PIED 01,01Post,7/21/1992 12:00:00 AM,334,2,42,12.65,1,,,D,,,,,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,,,,,,,,,,,,,2,50,166,0,,,,,,,,True,
PIED 01,01Year1,6/16/1993 12:00:00 AM,1,1,1,0.3,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,2,1,2,0.6,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,3,1,3,0.9,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,4,1,4,1.2,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,5,1,5,1.5,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,6,1,6,1.8,1,0.3,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,7,1,7,2.1,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,LITT,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,8,1,8,2.4,1,,,D,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,WOOD,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,9,1,9,2.7,1,0.1,,L,From FMH TRANSECT 1059,,, tranq4_ALL,,,,,,,,,,,HYFI,,
